university,group_code,reason
东莞理工学院(粤台联合培养),213,无专业组映射
东莞理工学院(粤台联合培养),214,无专业组映射
东莞理工学院(中外合作办学),219,无专业组映射
桂林师范学院,205,无专业组映射
桂林师范学院,206,无专业组映射
桂林航天工业学院,206,无专业组映射
桂林航天工业学院,207,无专业组映射
桂林航天工业学院,205,无专业组映射
桂林航天工业学院(中外合作办学),208,无专业组映射
上海杉达学院(中外合作办学),210,无专业组映射
上海杉达学院(中外合作办学),209,无专业组映射
上海杉达学院,211,无专业组映射
上海杉达学院,212,无专业组映射
上海杉达学院,207,无专业组映射
黄河科技学院,206,无专业组映射
黄河科技学院,207,无专业组映射
黄河科技学院,205,无专业组映射
上海政法学院,210,无专业组映射
上海政法学院,211,无专业组映射
上海政法学院,212,无专业组映射
上海政法学院,207,无专业组映射
上海政法学院,208,无专业组映射
上海政法学院,209,无专业组映射
桂林旅游学院(中外合作办学),218,无专业组映射
桂林旅游学院(中外合作办学),219,无专业组映射
桂林旅游学院(中外合作办学),221,无专业组映射
桂林旅游学院(中外合作办学),202,无专业组映射
桂林旅游学院(中外合作办学),203,无专业组映射
桂林旅游学院,220,无专业组映射
桂林旅游学院,222,无专业组映射
桂林旅游学院,201,无专业组映射
贺州学院,207,无专业组映射
贺州学院,208,无专业组映射
贺州学院,205,无专业组映射
九江学院,206,无专业组映射
九江学院,208,无专业组映射
九江学院,205,无专业组映射
"教
广东工业大学",216,无专业组映射
"教
广东工业大学",204,无专业组映射
"省
广东工业大学",221,无专业组映射
"东
广东工业大学",226,无专业组映射
"广
广东工业大学",232,无专业组映射
广东工业大学(学分互认),262,无专业组映射
广东工业大学(学分互认),265,无专业组映射
广东工业大学(学分互认),267,无专业组映射
广东工业大学(学分互认),264,无专业组映射
广东工业大学(学分互认),268,无专业组映射
广东工业大学(联合培养),270,无专业组映射
广东工业大学(联合培养),271,无专业组映射
广东工业大学(联合培养),272,无专业组映射
广东工业大学(国际班),273,无专业组映射
广东工业大学(国际班),261,无专业组映射
广东工业大学(中外合作办学),275,无专业组映射
广东工业大学(地方专项),282,无专业组映射
广东工业大学(地方专项),283,无专业组映射
广东工业大学(地方专项),281,无专业组映射
广东外语外贸大学(粤澳合作办学),217,无专业组映射
广东外语外贸大学(粤澳合作办学),207,无专业组映射
广东外语外贸大学(地方专项),218,无专业组映射
广东外语外贸大学(地方专项),208,无专业组映射
佛山大学,201,无专业组映射
佛山大学,202,无专业组映射
佛山大学,203,无专业组映射
佛山大学,205,无专业组映射
佛山大学,206,无专业组映射
佛山大学,207,无专业组映射
佛山大学,209,无专业组映射
佛山大学,211,无专业组映射
佛山大学,212,无专业组映射
佛山大学,213,无专业组映射
佛山大学,214,无专业组映射
佛山大学,219,无专业组映射
佛山大学,220,无专业组映射
佛山大学,221,无专业组映射
佛山大学,222,无专业组映射
佛山大学(联合培养),210,无专业组映射
佛山大学(联合培养),"育
216",无专业组映射
佛山大学(中外合作办学),215,无专业组映射
佛山大学(粤澳联合培养),217,无专业组映射
佛山大学(粤澳联合培养),223,无专业组映射
佛山大学(地方专项),218,无专业组映射
佛山大学(地方专项),225,无专业组映射
佛山大学(地方专项),226,无专业组映射
邢台医学院,203,无专业组映射
"教
邢台医学院",204,无专业组映射
大连民族大学,205,无专业组映射
大连民族大学,206,无专业组映射
大连民族大学,204,无专业组映射
上海第二工业大学,206,无专业组映射
上海第二工业大学,208,无专业组映射
上海第二工业大学,205,无专业组映射
"省
上海第二工业大学",207,无专业组映射
广州职业技术大学（原广州番禺职业技术学院）,202,无专业组映射
广州职业技术大学（原广州番禺职业技术学院）,203,无专业组映射
"东
广州职业技术大学（原广州番禺职业技术学院）",204,无专业组映射
南京特殊教育师范学院,217,无专业组映射
南京特殊教育师范学院,218,无专业组映射
南京特殊教育师范学院,219,无专业组映射
南京特殊教育师范学院,221,无专业组映射
南京特殊教育师范学院,213,无专业组映射
南京特殊教育师范学院,214,无专业组映射
南京特殊教育师范学院,215,无专业组映射
南京特殊教育师范学院,216,无专业组映射
"广
南京特殊教育师范学院",220,无专业组映射
上海商学院,205,无专业组映射
上海商学院,206,无专业组映射
上海商学院,204,无专业组映射
南通理工学院,206,无专业组映射
南通理工学院,207,无专业组映射
南通理工学院,205,无专业组映射
广东培正学院,201,无专业组映射
广东培正学院,202,无专业组映射
广东培正学院,203,无专业组映射
广东培正学院,206,无专业组映射
广东培正学院(学分互认),204,无专业组映射
广东培正学院(学分互认),207,无专业组映射
柳州职业技术大学,204,无专业组映射
柳州职业技术大学,203,无专业组映射
贵州警察学院,205,无专业组映射
贵州警察学院,206,无专业组映射
贵州警察学院,204,无专业组映射
南方医科大学(地方专项),208,无专业组映射
南方医科大学(地方专项),209,无专业组映射
湖南医药学院,204,无专业组映射
湖南医药学院,205,无专业组映射
湖南医药学院,206,无专业组映射
安徽新华学院,205,无专业组映射
安徽新华学院,206,无专业组映射
安徽新华学院,204,无专业组映射
湖南涉外经济学院,206,无专业组映射
湖南涉外经济学院,204,无专业组映射
海口经济学院,216,无专业组映射
海口经济学院,217,无专业组映射
海口经济学院,220,无专业组映射
海口经济学院,214,无专业组映射
海口经济学院,215,无专业组映射
海口经济学院,"育
219",无专业组映射
武昌首义学院,205,无专业组映射
武昌首义学院,204,无专业组映射
武昌理工学院,207,无专业组映射
武昌理工学院,206,无专业组映射
武昌理工学院(中外合作办学),208,无专业组映射
烟台南山学院,204,无专业组映射
烟台南山学院,203,无专业组映射
武汉生物工程学院,209,无专业组映射
武汉生物工程学院,210,无专业组映射
武汉生物工程学院,"育
211",无专业组映射
中国劳动关系学院,206,无专业组映射
中国劳动关系学院,207,无专业组映射
中国劳动关系学院,208,无专业组映射
中国劳动关系学院,205,无专业组映射
"教
宁夏理工学院(联合培养)",207,无专业组映射
宁夏理工学院(联合培养),208,无专业组映射
宁夏理工学院(联合培养),206,无专业组映射
云南经济管理学院,206,无专业组映射
云南经济管理学院,207,无专业组映射
云南经济管理学院,205,无专业组映射
"省
云南经济管理学院",208,无专业组映射
广东东软学院,201,无专业组映射
广东东软学院,202,无专业组映射
广东东软学院,203,无专业组映射
广东东软学院,205,无专业组映射
广东东软学院,206,无专业组映射
广东东软学院,207,无专业组映射
广东东软学院,209,无专业组映射
广东东软学院,210,无专业组映射
广东东软学院,211,无专业组映射
广东东软学院,212,无专业组映射
广东东软学院,213,无专业组映射
广东东软学院,214,无专业组映射
广东东软学院,215,无专业组映射
广东东软学院,216,无专业组映射
广东东软学院,217,无专业组映射
广东东软学院,220,无专业组映射
广东东软学院,221,无专业组映射
广东东软学院,223,无专业组映射
"东
广东东软学院",204,无专业组映射
"东
广东东软学院",222,无专业组映射
"广
广东东软学院",208,无专业组映射
广东东软学院(中外合作办学),218,无专业组映射
上海立达学院,208,无专业组映射
上海立达学院,209,无专业组映射
上海立达学院,207,无专业组映射
重庆机电职业技术大学,202,无专业组映射
重庆工程学院,205,无专业组映射
重庆工程学院,206,无专业组映射
重庆工程学院,204,无专业组映射
重庆电子科技职业大学,202,无专业组映射
广州城市理工学院,201,无专业组映射
广州城市理工学院,202,无专业组映射
广州城市理工学院,203,无专业组映射
广州软件学院,201,无专业组映射
广州软件学院,202,无专业组映射
广州软件学院,203,无专业组映射
广州软件学院,204,无专业组映射
广州软件学院,212,无专业组映射
广州软件学院,213,无专业组映射
广州软件学院,214,无专业组映射
广州软件学院,215,无专业组映射
广州软件学院,216,无专业组映射
广州软件学院,217,无专业组映射
广州软件学院,219,无专业组映射
广州软件学院,220,无专业组映射
广州软件学院(校企联合培养),205,无专业组映射
广州软件学院(校企联合培养),207,无专业组映射
广州软件学院(校企联合培养),208,无专业组映射
广州软件学院(校企联合培养),209,无专业组映射
广州软件学院(校企联合培养),211,无专业组映射
