university_name,university_code,group_code,category,batch,subjects,plan_total,major_count,sample_majors
河北工业职业技术大学,16204,206,物理,本科批,不限,6,2,"汽车工程技术, 新能源汽车工程技术"
河北环境工程学院,51721,208,物理,本科批,化学,12,4,"环境科学, 海洋资源与环境, 环境生态工程, 软件工程"
河北金融学院,11420,210,历史,本科批,不限,2,1,会计学
河北金融学院,11420,213,物理,本科批,不限,2,1,会计学
河北科技工程职业技术大学,16203,506,物理,专科批,不限,10,2,"机电一体化技术, 汽车电子技术"
河北中医药大学,14432,205,物理,本科批,化学,3,1,中西医临床医学
河海大学,10294,211,物理,本科批,化学,8,2,"机械工程, 土木工程"
河海大学,10294,704,历史,特殊类型招生批,不限,0,1,运动训练
河海大学,10294,705,物理,特殊类型招生批,不限,0,1,运动训练
河南大学,10475,226,物理,本科批,化学,12,1,生物工程
河南大学,10475,227,物理,本科批,化学,15,1,计算机科学与技术
河南工业大学,10463,213,物理,本科批,化学,6,3,"生物技术, 食品科学与工程, 物联网工程"
河南交通职业技术学院,13789,103,物理,专科提前批,不限,22,4,"电子信息工程技术, 智能工程机械运用技术, 汽车检测与维修技术, 计算机网络技术"
河南交通职业技术学院,13789,104,物理,专科提前批,不限,2,1,计算机网络技术
河南科技大学,10464,215,物理,本科批,化学,6,1,应用物理学
河南科技大学,10464,217,物理,本科批,化学,8,2,"电气工程及其自动化, 材料成型及控制工程"
河南科技大学,10464,218,物理,本科批,化学,6,1,自动化
河南理工大学,10460,206,历史,本科批,不限,3,1,英语
河南理工大学,10460,210,物理,本科批,化学,4,1,电子信息工程
河南理工大学,10460,211,物理,本科批,化学,6,2,"计算机科学与技术, 自动化"
河南理工大学,10460,703,历史,特殊类型招生批,不限,0,1,社会体育指导与管理
河南理工大学,10460,704,物理,特殊类型招生批,不限,0,1,社会体育指导与管理
河南农业大学,10466,214,物理,本科批,化学,9,4,"机械设计制造及其自动化, 烟草, 环境生态工程, 电子信息科学与技术"
河南农业大学,10466,216,物理,本科批,化学,10,1,环境科学
河源职业技术学院,12772,504,历史,专科批,不限,50,1,现代文秘
河源职业技术学院,12772,505,历史,专科批,不限,10,1,商务英语
河源职业技术学院,12772,506,历史,专科批,不限,20,1,小学英语教育
河源职业技术学院,12772,509,物理,专科批,不限,116,8,"高分子材料智能制造技术, 工业设计, 模具设计与制造, 汽车智能技术, 数控技术"
河源职业技术学院,12772,511,物理,专科批,不限,200,4,"电子信息工程技术, 嵌入式技术应用, 现代移动通信技术, 数控技术"
河源职业技术学院,12772,512,物理,专科批,不限,10,1,商务英语
河源职业技术学院,12772,513,物理,专科批,不限,16,1,新闻采编与制作
黑河学院,13744,208,历史,本科批,不限,14,5,"历史学, 小学教育, 学前教育, 俄语, 汉语言文学"
黑龙江大学,10212,215,物理,本科批,不限,2,1,会计学
黑龙江大学,10212,216,物理,本科批,化学,4,1,计算机科学与技术
黑龙江大学,10212,702,历史,特殊类型招生批,不限,1,1,电子商务
黑龙江东方学院,11446,203,物理,本科批,化学,50,4,"软件工程, 环境工程, 机械设计制造及其自动化, 机械电子工程"
黑龙江工程学院,11802,209,物理,本科批,地理,2,1,城乡规划
黑龙江林业职业技术学院,12724,503,历史,专科批,不限,25,5,"学前教育, 室内艺术设计, 数字媒体艺术设计, 工业机器人技术, 电气自动化技术"
黑龙江旅游职业技术学院,13729,503,历史,专科批,不限,26,8,"旅游管理, 研学旅行管理与服务, 酒店管理与数字化运营, 葡萄酒文化与营销, 中西面点工艺"
黑龙江农业工程职业学院,12726,504,物理,专科批,不限,5,5,"机械制造及自动化, 计算机应用技术, 大数据与会计, 动物医学, 食品检验检测技术"
黑龙江幼儿师范高等专科学校,14095,504,历史,专科批,不限,14,4,"小学教育, 小学语文教育, 小学英语教育, 小学道德与法治教育"
衡水学院,10101,215,物理,本科批,化学,2,1,化学
衡水学院,10101,216,物理,本科批,化学,2,1,数学与应用数学
湖北大学,10512,213,历史,本科批,政治,7,1,国际事务与国际关系
湖北大学,10512,217,物理,本科批,化学,11,2,"软件工程, 电子信息工程"
湖北第二师范学院,14099,206,历史,本科批,不限,3,1,学前教育
湖北第二师范学院,14099,208,物理,本科批,化学,4,1,计算机科学与技术
湖北工业大学,10500,213,物理,本科批,化学,30,4,"机械设计制造及其自动化, 电气工程及其自动化, 环境工程, 软件工程"
湖北交通职业技术学院,12752,105,历史,专科提前批,不限,4,2,"现代物流管理, 道路与桥梁工程技术"
湖北交通职业技术学院,12752,106,历史,专科提前批,不限,5,1,轮机工程技术
湖北交通职业技术学院,12752,107,物理,专科提前批,不限,6,2,"现代物流管理, 道路与桥梁工程技术"
湖北交通职业技术学院,12752,108,物理,专科提前批,不限,5,1,轮机工程技术
湖北交通职业技术学院,12752,506,历史,专科批,不限,4,1,新能源汽车技术
湖北交通职业技术学院,12752,508,物理,专科批,不限,5,1,新能源汽车技术
湖北经济学院,11600,207,历史,本科批,不限,2,1,资源与环境经济学
湖北经济学院,11600,209,物理,本科批,不限,2,1,资源与环境经济学
湖北经济学院,11600,703,历史,特殊类型招生批,不限,0,1,休闲体育
湖北经济学院,11600,704,物理,特殊类型招生批,不限,0,1,休闲体育
湖北科技学院,10927,208,物理,本科批,化学,3,1,电气工程及其自动化
湖北汽车工业学院,10525,205,物理,本科批,化学,4,1,车辆工程
湖北轻工职业技术学院,12744,504,物理,专科批,不限,15,7,"计算机网络技术, 大数据与会计, 市场营销, 电子商务, 机电一体化技术"
湖北中医药大学,10507,213,物理,本科批,化学,11,4,"护理学, 医学信息工程, 物联网工程, 药事管理"
湖北中医药高等专科学校,11965,505,历史,专科批,不限,7,7,"药品质量与安全, 智能医疗装备技术, 中医养生保健, 医学美容技术, 康复治疗技术"
湖北中医药高等专科学校,11965,507,物理,专科批,不限,7,7,"药品质量与安全, 智能医疗装备技术, 中医养生保健, 医学美容技术, 康复治疗技术"
湖南城建职业技术学院,13044,504,物理,专科批,不限,18,5,"建筑工程技术, 建筑设备工程技术, 工程造价, 市政工程技术, 道路与桥梁工程技术"
湖南城市学院,11527,209,历史,本科批,不限,4,2,"城乡规划, 小学教育"
湖南大学,10532,212,历史,本科批,不限,1,1,本科预科班
湖南大学,10532,213,物理,本科批,不限,2,1,本科预科班
湖南电子科技职业学院,14122,503,历史,专科批,不限,3,3,"医学美容技术, 无人机应用技术, 高速铁路客运服务"
湖南高尔夫旅游职业学院,14309,505,物理,专科批,不限,3,3,"畜牧兽医, 机电一体化技术, 计算机应用技术"
湖南工程学院,11342,207,物理,本科批,化学,9,3,"电气工程及其自动化, 机械设计制造及其自动化, 软件工程"
湖南工商大学,10554,213,物理,本科批,不限,4,2,"金融学类, 会计学"
湖南工商大学,10554,214,物理,本科批,不限,2,2,"金融学, 会计学"
湖南工商大学,10554,703,历史,特殊类型招生批,不限,0,1,体育教育
湖南工商大学,10554,704,物理,特殊类型招生批,不限,0,1,体育教育
湖南国防工业职业技术学院,14182,103,历史,专科提前批,不限,6,3,"机电一体化技术, 机械设计与制造, 电气自动化技术"
